                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3914,                 3.1789,                 1.5445,                0.00623,                0.81667,                0.23002,                 0.0698,                 1.1091,                 4.0361,                 1.6563,              1.429e-05,              1.429e-05,              1.429e-05
                      2,                 1.2547,                 3.0977,                 1.4355,                0.00642,                0.81667,                0.19655,                0.07267,                 1.0356,                 3.9613,                 1.6264,             2.1649e-05,             2.1649e-05,             2.1649e-05
