                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3443,                 3.0997,                 1.4511,                0.00381,                0.81111,                0.23031,                 0.1505,                0.72527,                 3.5274,                 1.2564,              7.145e-05,              7.145e-05,              7.145e-05
                      2,                 1.1182,                 2.8693,                 1.3433,                0.00368,                0.81111,                0.30764,                0.24196,                0.63447,                 3.4491,                  1.205,             7.9381e-05,             7.9381e-05,             7.9381e-05
