                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.1204,                 4.1867,                 2.1034,                0.00091,                0.83507,                0.02598,                0.00588,                 2.2745,                 7.9931,                 2.4071,             0.00030006,             0.00030006,             0.00030006
                      2,                 1.9996,                 3.7498,                  1.921,                 0.0009,                0.82292,                0.01691,                0.00533,                 2.1927,                 8.0496,                 2.3346,             0.00031148,             0.00031148,             0.00031148
